student_id,avg_percentage,best_score,worst_score,first_score,latest_score,tests_attempted,performance_band,improvement,name,ability_level,attendance_category,risk_level,intervention_required
RN0125,60.29,89.74,23.53,67.92,52.63,49,Average,-15.29,Lata Kulkarni,Average,Excellent,Low Risk,No
RN0001,60.3,93.33,27.66,75.47,65.79,48,Average,-9.68,Divya Menon,Average,Excellent,Low Risk,No
RN1410,60.3,94.87,26.42,81.13,55.26,49,Average,-25.87,Dilip Malhotra,Average,Excellent,Low Risk,No
RN0429,60.31,85.96,23.53,43.4,78.95,48,Average,35.55,Lata Mehra,Average,Excellent,Low Risk,No
RN0818,60.45,80.36,29.79,50.94,71.05,47,Average,20.11,Bhavna Sharma,Average,Excellent,Low Risk,No
RN1387,60.5,88.37,27.78,53.19,63.16,47,Average,9.97,Sneha Pai,Average,Excellent,Low Risk,No
RN1691,60.5,87.3,25.64,60.38,44.74,47,Average,-15.64,Poonam Acharya,Average,Excellent,Low Risk,No
RN1718,60.5,95.56,33.33,58.49,71.05,47,Average,12.56,Diya Prasad,Average,Excellent,Low Risk,No
RN0691,60.52,87.5,34.62,64.15,71.05,47,Average,6.9,Piyush Chawla,Average,Excellent,Low Risk,No
RN1888,60.54,97.44,31.58,62.26,57.89,46,Average,-4.37,Neha Tiwari,Average,Excellent,Low Risk,No
RN1234,60.56,92.31,38.6,60.38,78.95,43,Average,18.57,Amit Kamath,Average,Excellent,Low Risk,No
RN1784,60.56,94.12,35.71,84.91,81.58,49,Average,-3.33,Vidya Roy,Average,Excellent,Low Risk,No
RN0869,60.58,82.14,35.09,73.58,57.89,48,Average,-15.69,Aditi Mehta,Average,Excellent,Low Risk,No
RN0119,60.63,86.67,25.0,64.15,78.95,46,Average,14.8,Manoj Murthy,Average,Excellent,Low Risk,No
RN0674,60.64,90.38,25.64,45.28,73.68,49,Average,28.4,Lokesh Menon,Average,Excellent,Low Risk,No
RN0961,60.64,95.35,25.64,62.26,52.63,49,Average,-9.63,Varun Malhotra,Average,Excellent,Low Risk,No
RN1986,60.65,87.3,35.56,64.15,65.79,48,Average,1.64,Kriti Nayak,Average,Excellent,Low Risk,No
RN0838,60.71,85.37,31.91,66.04,63.16,50,Average,-2.88,Kavya Nair,Average,Excellent,Low Risk,No
RN0570,60.73,86.67,25.93,64.15,42.11,48,Average,-22.05,Chitra Reddy,Average,Excellent,Low Risk,No
RN1179,60.75,92.31,32.69,86.79,57.89,49,Average,-28.9,Zara Dhillon,Average,Excellent,Low Risk,No
RN1582,60.76,94.23,35.9,60.38,63.16,50,Average,2.78,Harini Nayak,Average,Excellent,Low Risk,No
RN0264,60.77,95.35,29.41,62.26,78.95,49,Average,16.68,Inder Pillai,Average,Excellent,Low Risk,No
RN0607,60.77,93.62,28.89,64.15,89.47,48,Average,25.32,Bhavna Prabhu,Average,Excellent,Low Risk,No
RN0131,60.8,91.11,28.26,73.58,55.26,47,Average,-18.32,Vivek Mehra,Average,Excellent,Low Risk,No
RN0016,60.82,88.89,39.22,69.81,55.26,50,Average,-14.55,Ananya Pai,Average,Excellent,Low Risk,No
RN1625,60.82,93.75,30.77,64.15,65.79,50,Average,1.64,Divya Pai,Average,Excellent,Low Risk,No
RN1683,60.86,90.7,25.49,39.62,68.42,48,Average,28.8,Sandeep Naik,Average,Excellent,Low Risk,No
RN1230,60.88,88.89,28.21,73.58,63.16,49,Average,-10.43,Anuj Iyer,Average,Excellent,Low Risk,No
RN0590,60.92,93.02,38.3,69.81,55.26,50,Average,-14.55,Mehak Choudhury,Average,Excellent,Low Risk,No
RN0014,60.94,90.57,33.33,69.81,63.16,47,Average,-6.65,Suman Iyer,Average,Excellent,Low Risk,No
RN1685,60.94,85.45,29.63,32.08,73.68,49,Average,41.61,Rohan Murthy,Average,Excellent,Low Risk,No
RN0662,60.95,84.78,38.3,64.15,60.53,49,Average,-3.62,UrVashi Gill,Average,Excellent,Low Risk,No
RN1945,60.95,89.74,24.07,66.04,55.26,50,Average,-10.77,Nandini Grover,Average,Excellent,Low Risk,No
RN1198,60.96,90.48,39.53,69.81,57.89,47,Average,-11.92,Rahul Kulkarni,Average,Excellent,Low Risk,No
RN0376,60.97,84.62,26.92,60.38,58.49,47,Average,-1.89,Anjali Kamath,Average,Excellent,Low Risk,No
RN1884,61.0,88.37,34.04,64.15,60.53,49,Average,-3.62,Prisha Verma,Average,Excellent,Low Risk,No
RN1003,61.05,87.23,36.84,45.28,36.84,50,Average,-8.44,Manoj Hegde,Average,Excellent,Low Risk,No
RN0496,61.07,84.62,41.46,56.6,63.16,48,Average,6.55,Gauri Deshmukh,Average,Excellent,Low Risk,No
RN1245,61.07,92.16,20.0,67.92,47.37,46,Average,-20.56,Alka Chawla,Average,Excellent,Low Risk,No
RN0178,61.08,95.08,36.17,60.38,36.84,49,Average,-23.54,Heena Gowda,Average,Excellent,Low Risk,No
RN1965,61.08,79.55,25.93,79.25,68.42,50,Average,-10.82,Utkarsh Pandey,Average,Excellent,Low Risk,No
RN1542,61.09,84.09,26.19,79.25,60.53,50,Average,-18.72,Sneha Gowda,Average,Excellent,Low Risk,No
RN1719,61.1,92.31,25.42,71.7,57.89,50,Average,-13.8,Ipshita Acharya,Average,Excellent,Low Risk,No
RN0410,61.18,92.16,25.64,62.26,60.53,46,Average,-1.74,Yashaswini Prabhu,Average,Excellent,Low Risk,No
RN0955,61.19,83.61,33.33,52.83,42.11,47,Average,-10.72,Tejas Kamath,Average,Excellent,Low Risk,No
RN0106,61.2,86.67,40.0,62.26,47.37,46,Average,-14.9,Girish Nayak,Average,Excellent,Low Risk,No
RN1193,61.29,90.48,27.66,73.58,76.32,46,Average,2.73,Varun Banerjee,Average,Excellent,Low Risk,No
RN1510,61.34,91.23,27.27,62.26,50.0,49,Average,-12.26,Sneha Hegde,Average,Excellent,Low Risk,No
RN1102,61.37,84.62,23.64,61.7,68.42,46,Average,6.72,Anjali Shenoy,Average,Excellent,Low Risk,No
RN0466,61.41,93.33,24.07,63.83,73.68,47,Average,9.85,Vijay Naik,Average,Excellent,Low Risk,No
RN1680,61.42,84.62,32.79,55.32,78.95,49,Average,23.63,Tanvi Pillai,Average,Excellent,Low Risk,No
RN1900,61.42,88.52,37.04,77.36,71.05,49,Average,-6.31,Manish Rai,Average,Excellent,Low Risk,No
RN1897,61.46,86.67,28.21,81.13,49.06,49,Average,-32.08,Om Nair,Average,Excellent,Low Risk,No
RN1671,61.48,91.67,27.66,71.7,86.84,50,Average,15.14,Aditi Patel,Average,Excellent,Low Risk,No
RN0807,61.5,86.05,31.91,66.04,55.26,44,Average,-10.77,Nandini Reddy,Average,Excellent,Low Risk,No
RN0790,61.54,86.05,18.18,67.92,42.11,48,Average,-25.82,Monika Nayak,Average,Excellent,Low Risk,No
RN1538,61.54,90.7,27.66,58.49,50.0,50,Average,-8.49,Vijay Alva,Average,Excellent,Low Risk,No
RN0101,61.62,84.44,33.33,81.13,57.89,49,Average,-23.24,Tejas Sodhi,Average,Excellent,Low Risk,No
RN0829,61.62,95.56,26.42,75.47,55.26,49,Average,-20.21,Ipshita Khanna,Average,Excellent,Low Risk,No
RN1993,61.63,83.33,21.82,67.92,76.32,49,Average,8.39,Tushar Rao,Average,Excellent,Low Risk,No
RN1150,61.64,88.89,30.43,39.62,73.68,47,Average,34.06,Saanvi Choudhury,Average,Excellent,Low Risk,No
RN1351,61.67,92.45,35.56,67.92,65.79,47,Average,-2.14,Juhi Murthy,Average,Excellent,Low Risk,No
RN1488,61.69,86.67,36.36,43.4,52.63,48,Average,9.24,Aditi Reddy,Average,Excellent,Low Risk,No
RN0745,61.74,91.11,35.71,58.49,76.32,48,Average,17.83,Ishaan Bose,Average,Excellent,Low Risk,No
RN0505,61.82,90.57,36.73,90.57,71.05,48,Average,-19.51,Suman Malhotra,Average,Excellent,Low Risk,No
RN0605,61.82,89.83,38.3,77.36,78.95,50,Average,1.59,Jyothi Khanna,Average,Excellent,Low Risk,No
RN0183,61.84,93.02,27.66,60.38,76.32,47,Average,15.94,Hina Murthy,Average,Excellent,Low Risk,No
RN0706,61.87,89.09,25.0,64.15,55.26,49,Average,-8.89,Aanchal Malhotra,Average,Excellent,Low Risk,No
RN1962,61.88,90.74,37.25,73.58,68.42,48,Average,-5.16,Arunima Alva,Average,Excellent,Low Risk,No
RN1478,61.89,88.68,38.89,69.81,88.68,48,Average,18.87,Vikram Anand,Average,Excellent,Low Risk,No
RN0080,61.9,87.18,35.29,69.81,63.16,48,Average,-6.65,Riya Sharma,Average,Excellent,Low Risk,No
RN1371,61.99,84.44,31.58,67.92,63.16,50,Average,-4.77,Yashaswini Chawla,Average,Excellent,Low Risk,No
RN1775,62.0,88.89,33.33,86.79,55.26,46,Average,-31.53,Charu Sinha,Average,Excellent,Low Risk,No
RN1920,62.08,90.57,20.51,90.57,65.79,49,Average,-24.78,Isha Kumar,Average,Excellent,Low Risk,No
RN1370,62.1,85.42,23.53,60.38,63.16,48,Average,2.78,Pranav Rao,Average,Excellent,Low Risk,No
RN0958,62.15,87.18,29.09,60.38,57.89,47,Average,-2.48,Swati Dhillon,Average,Excellent,Low Risk,No
RN1078,62.15,87.04,23.53,58.49,47.37,48,Average,-11.12,Manish Acharya,Average,Excellent,Low Risk,No
RN1303,62.15,88.68,35.19,88.68,52.83,47,Average,-35.85,Himanshu Patel,Average,Excellent,Low Risk,No
RN1051,62.17,93.48,33.33,67.92,73.68,48,Average,5.76,Hina Sen,Average,Excellent,Low Risk,No
RN0471,62.19,88.68,29.79,88.68,65.79,45,Average,-22.89,Meera Kapoor,Average,Excellent,Low Risk,No
RN1622,62.31,86.67,20.63,58.49,73.68,47,Average,15.19,Dev Pandey,Average,Excellent,Low Risk,No
RN1801,62.33,87.8,26.32,69.81,63.16,50,Average,-6.65,UrVashi Hedge,Average,Excellent,Low Risk,No
RN0082,62.38,95.35,23.53,62.26,44.74,48,Average,-17.53,Varun Kulkarni,Average,Excellent,Low Risk,No
RN0914,62.41,91.8,23.08,67.92,84.21,49,Average,16.29,Tanvi Shetty,Average,Excellent,Low Risk,No
RN0452,62.42,81.82,30.19,60.38,68.42,47,Average,8.04,Dilip Dhillon,Average,Excellent,Low Risk,No
RN0053,62.43,90.74,40.38,71.7,50.0,48,Average,-21.7,Sakshi Mallya,Average,Excellent,Low Risk,No
RN1714,62.49,90.91,30.95,64.15,63.16,49,Average,-0.99,Yashaswini Mehta,Average,Excellent,Low Risk,No
RN0861,62.5,93.22,15.38,64.15,68.42,50,Average,4.27,Aadhya Tiwari,Average,Excellent,Low Risk,No
RN0294,62.51,88.64,27.5,69.81,68.42,49,Average,-1.39,Charu Bose,Average,Excellent,Low Risk,No
RN1845,62.54,93.02,35.29,64.15,71.05,50,Average,6.9,Malini Naik,Average,Excellent,Low Risk,No
RN0650,62.57,90.91,29.63,81.13,65.79,50,Average,-15.34,Mansi Das,Average,Excellent,Low Risk,No
RN1786,62.62,91.11,24.07,64.15,76.32,49,Average,12.16,Gauri Iyer,Average,Excellent,Low Risk,No
RN1902,62.74,86.05,33.33,79.25,50.0,50,Average,-29.25,Nitish Naik,Average,Excellent,Low Risk,No
RN1037,62.76,82.22,35.9,60.38,52.63,50,Average,-7.75,Chitra Nair,Average,Excellent,Low Risk,No
RN0107,62.8,88.89,26.42,73.58,68.42,46,Average,-5.16,Chirag Kapoor,Average,Excellent,Low Risk,No
RN0877,62.93,93.62,28.21,62.26,81.58,47,Average,19.31,Gauri Pradhan,Average,Excellent,Low Risk,No
RN1422,62.98,91.8,27.27,79.25,76.32,47,Average,-2.93,Pradeep Sharma,Average,Excellent,Low Risk,No
RN1524,63.0,90.7,37.74,71.7,63.16,49,Average,-8.54,Vaishnavi Choudhury,Average,Excellent,Low Risk,No
RN1883,63.07,89.74,40.74,84.91,57.89,50,Average,-27.01,Indu Shenoy,Average,Excellent,Low Risk,No
RN1847,63.13,90.91,35.9,62.26,65.79,49,Average,3.53,Jatin Menon,Average,Excellent,Low Risk,No
RN0454,63.27,86.67,28.21,54.72,60.53,47,Average,5.81,Sneha Chawla,Average,Excellent,Low Risk,No
RN1016,63.37,90.91,35.19,66.04,71.7,47,Average,5.66,Satish Kulkarni,Average,Excellent,Low Risk,No
RN0269,63.5,90.2,34.04,70.21,73.68,49,Average,3.47,Nandini Alva,Good,Average,Low Risk,No
RN1580,63.53,88.89,39.29,62.26,71.05,50,Average,8.79,Riya Das,Average,Excellent,Low Risk,No
RN0151,63.57,88.89,19.61,60.38,71.05,48,Average,10.68,Karan Joshi,Average,Excellent,Low Risk,No
RN0467,63.73,88.64,31.58,54.72,60.53,47,Average,5.81,Riya Naik,Average,Excellent,Low Risk,No
RN0259,63.75,84.62,35.0,73.58,68.42,48,Average,-5.16,Kamal Murthy,Good,Average,Low Risk,No
RN0907,63.83,93.62,41.07,84.91,71.05,49,Average,-13.85,Chandan Mehra,Average,Excellent,Low Risk,No
RN0305,63.87,90.57,34.78,90.57,63.16,48,Average,-27.41,Dev Tiwari,Average,Excellent,Low Risk,No
RN1551,63.91,86.89,17.95,81.13,47.37,49,Average,-33.76,Kajal Menon,Average,Excellent,Low Risk,No
RN0392,63.98,85.71,34.09,64.15,52.63,48,Average,-11.52,Tanvi Anand,Good,Average,Low Risk,No
RN0501,64.0,90.7,34.04,66.04,52.63,49,Average,-13.41,Kajal Rao,Good,Average,Low Risk,No
RN0912,64.17,89.74,32.61,66.04,73.68,47,Average,7.65,Sneha Mishra,Good,Average,Low Risk,No
RN0052,64.46,95.56,40.74,54.72,68.42,49,Average,13.7,Pallavi Mehra,Good,Average,Low Risk,No
RN0504,64.47,93.02,32.69,54.72,89.47,48,Average,34.76,Arjun Sinha,Good,Average,Low Risk,No
RN0962,64.55,86.36,37.5,56.6,71.05,50,Average,14.45,Kavya Malhotra,Good,Average,Low Risk,No
RN0934,64.57,95.35,21.28,83.02,63.16,50,Average,-19.86,Komal Dhillon,Good,Average,Low Risk,No
RN1812,64.62,94.23,36.36,64.15,76.32,46,Average,12.16,Radhika Hegde,Good,Average,Low Risk,No
RN1435,64.73,94.34,35.0,94.34,71.05,48,Average,-23.29,Sakshi Shenoy,Average,Excellent,Low Risk,No
RN1747,65.22,86.27,36.17,62.26,76.32,49,Average,14.05,Sunil Bhat,Good,Average,Low Risk,No
RN1837,65.67,93.02,28.85,67.92,57.89,45,Average,-10.03,Sanjay Singh,Good,Average,Low Risk,No
RN0753,65.8,92.31,35.9,77.36,73.68,48,Average,-3.67,Garima Sinha,Good,Average,Low Risk,No
RN0784,65.85,91.11,33.33,88.68,62.26,46,Average,-26.42,Gayatri Mehta,Good,Average,Low Risk,No
RN0483,65.93,100.0,31.37,75.47,65.79,47,Average,-9.68,Alka Kapoor,Good,Average,Low Risk,No
RN0089,66.01,90.24,41.18,60.38,76.32,47,Average,15.94,Nidhi Rao,Good,Average,Low Risk,No
RN0172,66.18,91.11,40.74,86.79,60.53,50,Average,-26.27,Ishaan Mishra,Good,Average,Low Risk,No
RN0341,66.26,95.35,31.82,86.79,68.42,48,Average,-18.37,Naveen Singh,Good,Average,Low Risk,No
RN0782,66.51,87.18,39.22,71.7,65.79,49,Average,-5.91,Barkha Joshi,Good,Average,Low Risk,No
RN1273,66.61,100.0,36.36,54.72,73.68,49,Average,18.97,Neha Ray,Good,Average,Low Risk,No
RN0453,66.71,98.11,41.82,98.11,76.32,45,Average,-21.8,Rajesh Gill,Good,Average,Low Risk,No
RN1586,67.08,92.73,31.37,75.47,65.79,48,Average,-9.68,Akash Pillai,Good,Average,Low Risk,No
RN1479,67.13,93.62,24.44,67.92,81.58,49,Average,13.65,Himanshu Reddy,Good,Average,Low Risk,No
RN1228,67.2,95.83,37.5,79.25,81.58,49,Average,2.33,Vikas Hegde,Good,Average,Low Risk,No
RN1682,67.2,93.62,34.43,66.04,71.05,47,Average,5.01,Kapil Anand,Good,Average,Low Risk,No
RN1108,67.21,88.89,40.0,75.47,81.58,47,Average,6.11,Tushar Chawla,Good,Average,Low Risk,No
RN0174,67.23,98.25,38.1,71.7,86.84,49,Average,15.14,Jyothi Sharma,Good,Average,Low Risk,No
RN1633,67.26,97.67,41.03,67.92,65.79,46,Average,-2.14,Sakshi Kapoor,Good,Average,Low Risk,No
RN0512,67.39,87.23,23.4,66.04,84.21,49,Average,18.17,Rohan Kamath,Good,Average,Low Risk,No
RN0132,67.47,94.87,48.08,88.68,81.58,50,Average,-7.1,Divya Khanna,Good,Average,Low Risk,No
RN1401,67.56,95.56,25.45,83.02,76.32,48,Average,-6.7,Vikram Pillai,Good,Average,Low Risk,No
RN0317,67.6,96.23,39.29,69.81,84.21,50,Average,14.4,Yash Prasad,Good,Average,Low Risk,No
RN0843,67.63,100.0,33.33,64.15,65.79,47,Average,1.64,Heena Rai,Good,Average,Low Risk,No
RN1926,67.68,92.86,38.1,73.58,84.21,49,Average,10.63,Anita Pandey,Good,Average,Low Risk,No
RN0369,67.74,88.68,38.1,83.02,73.68,45,Average,-9.33,Drishti Anand,Good,Average,Low Risk,No
RN1704,67.75,91.49,28.21,88.68,76.32,47,Average,-12.36,Anita Sodhi,Good,Average,Low Risk,No
RN1931,67.75,95.56,42.55,83.02,60.53,46,Average,-22.49,Kunwar Menon,Good,Good,Low Risk,No
RN1141,67.77,86.67,47.17,47.17,57.89,48,Average,10.72,Vijay Mallya,Good,Average,Low Risk,No
RN1168,68.14,94.34,40.43,71.7,73.68,49,Average,1.99,Chetan Alva,Good,Average,Low Risk,No
RN0096,68.21,97.67,35.56,71.7,55.26,47,Average,-16.43,Gayatri Prabhu,Good,Average,Low Risk,No
RN1039,68.23,97.92,39.53,71.7,68.42,49,Average,-3.28,Aanya Gupta,Good,Average,Low Risk,No
RN0858,68.29,92.98,30.91,81.13,63.16,48,Average,-17.97,Tarun Rao,Good,Average,Low Risk,No
RN0451,68.3,100.0,45.83,75.47,86.84,49,Average,11.37,Vikas Jain,Good,Good,Low Risk,No
RN0110,68.37,88.24,40.74,69.81,78.95,48,Average,9.14,Kunwar Bose,Good,Average,Low Risk,No
RN0800,68.38,92.31,35.56,77.36,73.68,48,Average,-3.67,Uma Deshmukh,Good,Average,Low Risk,No
RN1881,68.72,95.92,40.0,75.47,78.95,48,Average,3.48,Indu Kamath,Good,Average,Low Risk,No
RN0526,68.74,86.67,42.5,75.47,78.95,48,Average,3.48,Aditi Hedge,Good,Good,Low Risk,No
RN1394,68.74,97.67,23.91,79.25,63.16,48,Average,-16.09,Isha Shetty,Good,Average,Low Risk,No
RN0450,68.76,95.56,42.86,75.47,65.79,46,Average,-9.68,Arunima Pai,Good,Average,Low Risk,No
RN1442,68.76,91.49,25.64,84.91,73.68,46,Average,-11.22,Heena Mehra,Good,Average,Low Risk,No
RN1190,68.8,94.12,33.33,62.26,89.47,46,Average,27.21,Ritu Pillai,Good,Good,Low Risk,No
RN0268,68.84,88.89,31.37,71.7,84.21,48,Average,12.51,UrVashi Grover,Good,Average,Low Risk,No
RN1573,68.85,95.56,21.82,59.57,63.16,48,Average,3.58,Dinesh Singh,Good,Average,Low Risk,No
RN1976,68.99,100.0,17.95,75.47,63.16,48,Average,-12.31,Vandana Das,Good,Average,Low Risk,No
RN1681,69.05,100.0,40.0,69.81,78.95,49,Average,9.14,Diya Alva,Good,Average,Low Risk,No
RN1419,69.08,90.2,38.46,77.36,71.05,49,Average,-6.31,Sakshi Bose,Good,Good,Low Risk,No
RN0081,69.09,93.33,44.23,79.25,68.42,47,Average,-10.82,Arunima Sen,Good,Good,Low Risk,No
RN0608,69.11,86.89,33.33,60.38,71.05,48,Average,10.68,Aanchal Shetty,Good,Average,Low Risk,No
RN1403,69.13,89.36,36.73,62.26,68.42,49,Average,6.16,Khushi Shetty,Good,Good,Low Risk,No
RN1632,69.16,95.56,39.29,73.58,73.68,46,Average,0.1,Pari Shenoy,Good,Average,Low Risk,No
RN0118,69.18,93.02,38.64,77.36,76.32,49,Average,-1.04,Himanshu Ray,Good,Good,Low Risk,No
RN1706,69.2,96.36,28.21,69.81,86.84,47,Average,17.03,Zara Acharya,Good,Good,Low Risk,No
RN1780,69.2,97.78,43.14,71.7,73.68,49,Average,1.99,Ojaswini Tiwari,Good,Good,Low Risk,No
RN0690,69.28,96.49,48.72,64.15,81.58,48,Average,17.43,Nitish Reddy,Good,Average,Low Risk,No
RN1332,69.29,93.75,35.19,75.47,78.95,47,Average,3.48,Kriti Murthy,Good,Good,Low Risk,No
RN1217,69.3,93.62,41.03,86.79,86.84,46,Average,0.05,Bhavna Singh,Good,Good,Low Risk,No
RN1354,69.31,97.62,43.59,86.79,65.79,49,Average,-21.0,Inder Mishra,Good,Average,Low Risk,No
RN0129,69.36,91.49,38.46,64.15,73.68,48,Average,9.53,Ishita Prasad,Good,Good,Low Risk,No
RN1247,69.38,96.36,35.19,75.47,81.13,46,Average,5.66,Aanya Kumar,Good,Average,Low Risk,No
RN0428,69.4,93.22,39.29,90.57,60.53,50,Average,-30.04,Shreya Shetty,Good,Good,Low Risk,No
RN1851,69.42,91.11,50.0,88.68,72.13,47,Average,-16.55,Vidya Dhillon,Good,Average,Low Risk,No
RN1465,69.44,94.87,31.58,81.13,68.42,49,Average,-12.71,Piyush Mehra,Good,Good,Low Risk,No
RN1460,69.49,93.18,31.82,83.02,71.05,47,Average,-11.97,Dev Malhotra,Good,Average,Low Risk,No
RN1987,69.5,96.23,40.43,96.23,78.95,49,Average,-17.28,Sanjay Khanna,Good,Good,Low Risk,No
RN0624,69.55,96.72,43.4,43.4,78.95,48,Average,35.55,Yash Iyer,Good,Average,Low Risk,No
RN1058,69.55,91.8,15.0,73.58,57.89,49,Average,-15.69,Mehak Kulkarni,Good,Average,Low Risk,No
RN1684,69.58,94.34,40.74,94.34,73.68,48,Average,-20.66,Ramya_M Pradhan,Good,Good,Low Risk,No
RN0033,69.78,93.33,41.18,79.25,76.32,48,Average,-2.93,Gauri Sen,Good,Average,Low Risk,No
RN1940,69.8,93.33,38.46,67.92,71.7,46,Average,3.77,Vivek Hegde,Good,Average,Low Risk,No
RN1206,69.86,95.45,35.29,79.25,73.68,49,Average,-5.56,Charu Gupta,Good,Average,Low Risk,No
RN0537,69.9,91.11,33.33,86.79,65.79,47,Average,-21.0,Uma Bose,Good,Good,Low Risk,No
RN1975,69.9,96.23,37.25,96.23,78.95,48,Average,-17.28,Bhavna Choudhury,Good,Average,Low Risk,No
RN0896,69.91,97.87,30.77,84.91,47.37,49,Average,-37.54,Manoj Pillai,Good,Average,Low Risk,No
RN1409,69.93,95.56,37.5,77.36,86.84,49,Average,9.48,Amita Rao,Good,Good,Low Risk,No
RN0888,69.94,97.87,31.48,75.47,57.89,48,Average,-17.58,Vidya Gill,Good,Good,Low Risk,No
RN0594,69.95,92.06,45.45,64.15,65.79,49,Average,1.64,Swati Bhat,Good,Average,Low Risk,No
RN1049,69.96,100.0,38.46,77.36,75.47,46,Average,-1.89,Abhishek Menon,Good,Average,Low Risk,No
RN1115,70.03,93.33,39.47,92.45,76.32,48,High Performer,-16.14,Barkha Bhat,Good,Average,Low Risk,No
RN1265,70.07,95.35,34.21,92.45,71.05,47,High Performer,-21.4,Sachin Patel,Good,Average,Low Risk,No
RN1142,70.13,94.34,29.41,94.34,47.37,49,High Performer,-46.97,Deepak Mehra,Good,Average,Low Risk,No
RN1493,70.3,97.73,28.95,64.15,81.58,49,High Performer,17.43,Rohan Sinha,Good,Good,Low Risk,No
RN0375,70.31,93.33,42.59,79.25,86.84,46,High Performer,7.6,Komal Pillai,Good,Good,Low Risk,No
RN1802,70.32,90.7,37.21,66.04,76.32,47,High Performer,10.28,Kriti Rao,Good,Good,Low Risk,No
RN1117,70.34,95.56,44.44,84.91,65.79,50,High Performer,-19.12,Nidhi Singh,Good,Average,Low Risk,No
RN1215,70.4,93.02,44.44,64.15,71.05,46,High Performer,6.9,Pranav Pillai,Good,Good,Low Risk,No
RN1029,70.44,100.0,33.33,92.45,100.0,48,High Performer,7.55,Vivaan Bose,Good,Average,Low Risk,No
RN1702,70.44,98.04,36.84,77.36,84.21,48,High Performer,6.85,Zara Tiwari,Good,Good,Low Risk,No
RN1324,70.48,95.12,44.07,73.58,71.05,50,High Performer,-2.53,Himanshu Mehta,Good,Good,Low Risk,No
RN1664,70.5,100.0,39.53,73.58,71.05,48,High Performer,-2.53,Varun Hedge,Good,Average,Low Risk,No
RN1824,70.53,92.11,40.74,88.68,92.11,49,High Performer,3.43,Inder Verma,Good,Good,Low Risk,No
RN0209,70.57,96.36,49.06,79.25,49.06,47,High Performer,-30.19,Anita Khanna,Good,Average,Low Risk,No
RN0678,70.57,90.38,48.94,84.91,68.42,49,High Performer,-16.48,Girish Murthy,Good,Average,Low Risk,No
RN0597,70.6,96.36,32.56,69.81,81.58,50,High Performer,11.77,Ishita Pandey,Good,Good,Low Risk,No
RN1536,70.69,95.12,33.9,83.02,84.21,48,High Performer,1.19,Mehak Prabhu,Good,Good,Low Risk,No
RN1946,70.71,93.75,42.59,81.13,78.95,49,High Performer,-2.18,Abha Nayak,Good,Good,Low Risk,No
RN0461,70.72,92.31,43.59,88.68,78.95,48,High Performer,-9.73,Rohan Prabhu,Good,Good,Low Risk,No
RN1791,70.72,97.44,39.47,69.81,73.68,44,High Performer,3.87,Prisha Mehta,Good,Good,Low Risk,No
RN1779,70.76,93.02,38.98,69.81,84.21,49,High Performer,14.4,Tushar Bose,Good,Good,Low Risk,No
RN0968,70.77,89.74,39.47,79.25,63.16,46,High Performer,-16.09,Vidya Deshmukh,Good,Good,Low Risk,No
RN1960,70.82,97.78,40.74,92.45,68.42,50,High Performer,-24.03,Vijay Roy,Good,Good,Low Risk,No
RN1169,70.86,100.0,40.43,62.26,94.74,46,High Performer,32.47,Gauri Alva,Good,Good,Low Risk,No
RN1981,70.86,92.11,42.5,88.68,92.11,46,High Performer,3.43,Om Banerjee,Good,Good,Low Risk,No
RN0438,70.93,93.33,41.82,77.36,60.53,47,High Performer,-16.83,Chitra Kumar,Good,Good,Low Risk,No
RN0730,71.01,98.18,27.27,75.47,66.04,48,High Performer,-9.43,Kajal Dhillon,Good,Good,Low Risk,No
RN1655,71.01,91.11,46.81,84.91,84.21,47,High Performer,-0.7,Rashmi Singh,Good,Average,Low Risk,No
RN0352,71.03,93.18,48.15,64.15,81.58,48,High Performer,17.43,Kamal Gupta,Good,Good,Low Risk,No
RN0669,71.03,91.84,46.15,81.13,52.83,46,High Performer,-28.3,Dhruv Mehta,Good,Good,Low Risk,No
RN1232,71.06,96.72,50.0,69.81,63.16,47,High Performer,-6.65,Diya Kulkarni,Good,Good,Low Risk,No
RN0046,71.07,93.75,48.72,66.04,73.68,49,High Performer,7.65,Vidya Rai,Good,Good,Low Risk,No
RN1254,71.11,97.92,44.44,62.26,86.84,49,High Performer,24.58,Ankit Mukherjee,Good,Good,Low Risk,No
RN0295,71.12,95.24,38.46,70.21,64.15,47,High Performer,-6.06,Shreya Bose,Good,Good,Low Risk,No
RN0406,71.13,94.44,47.27,75.47,92.11,49,High Performer,16.63,Chirag Shenoy,Good,Good,Low Risk,No
RN0153,71.2,100.0,26.67,79.25,81.58,48,High Performer,2.33,Vidya Chawla,Good,Good,Low Risk,No
RN1496,71.2,92.73,47.62,92.45,65.79,50,High Performer,-26.66,Isha Pillai,Good,Average,Low Risk,No
RN0252,71.24,94.87,33.33,69.81,76.32,49,High Performer,6.5,Barkha Murthy,Good,Average,Low Risk,No
RN0887,71.25,93.75,43.59,88.68,78.95,50,High Performer,-9.73,Diya Patel,Good,Good,Low Risk,No
RN1437,71.25,95.45,45.0,86.79,73.68,48,High Performer,-13.11,Vineet Chawla,Good,Good,Low Risk,No
